"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-80.38","43.46","KITCHENER/WATERLOO","6144239","2020-01-01","2020","01","01","","-1.2","","-5.1","","-3.2","","21.2","","0.0","","","","","","0.0","","","","27","","52",""
"-80.38","43.46","KITCHENER/WATERLOO","6144239","2020-01-02","2020","01","02","","4.8","","-1.1","","1.9","","16.1","","0.0","","","","","","0.0","","","","21","","52",""
"-80.38","43.46","KITCHENER/WATERLOO","6144239","2020-01-03","2020","01","03","","5.4","","1.5","","3.5","","14.5","","0.0","","","","","","0.0","","","","","M","","M"
"-80.38","43.46","KITCHENER/WATERLOO","6144239","2020-01-04","2020","01","04","","1.5","","-1.8","","-0.2","","18.2","","0.0","","","","","","0.2","","","","33","","37",""
"-80.38","43.46","KITCHENER/WATERLOO","6144239","2020-01-05","2020","01","05","","-0.2","","-3.0","","-1.6","","19.6","","0.0","","","","","","3.3","","","","28","","39",""
"-80.38","43.46","KITCHENER/WATERLOO","6144239","2020-01-06","2020","01","06","","1.0","","-4.0","","-1.5","","19.5","","0.0","","","","","","0.2","","","","25","","63",""
"-80.38","43.46","KITCHENER/WATERLOO","6144239","2020-01-07","2020","01","07","","2.3","","-7.7","","-2.7","","20.7","","0.0","","","","","","0.0","","","","26","","37",""
"-80.38","43.46","KITCHENER/WATERLOO","6144239","2020-01-08","2020","01","08","","-1.7","","-9.3","","-5.5","","23.5","","0.0","","","","","","0.0","","","","31","","65",""
"-80.38","43.46","KITCHENER/WATERLOO","6144239","2020-01-09","2020","01","09","","4.2","","-12.5","","-4.2","","22.2","","0.0","","","","","","0.0","","","","12","","45",""
"-80.38","43.46","KITCHENER/WATERLOO","6144239","2020-01-10","2020","01","10","","6.0","","3.8","","4.9","","13.1","","0.0","","","","","","1.4","","","","23","","58",""
"-80.38","43.46","KITCHENER/WATERLOO","6144239","2020-01-11","2020","01","11","","11.6","","1.0","","6.3","","11.7","","0.0","","","","","","46.6","","","","7","","46",""
"-80.38","43.46","KITCHENER/WATERLOO","6144239","2020-01-12","2020","01","12","","1.2","","-7.5","","-3.2","","21.2","","0.0","","","","","","7.2","","","","29","","54",""
"-80.38","43.46","KITCHENER/WATERLOO","6144239","2020-01-13","2020","01","13","","1.0","","-4.6","","-1.8","","19.8","","0.0","","","","","","0.0","","","","","M","","M"
"-80.38","43.46","KITCHENER/WATERLOO","6144239","2020-01-14","2020","01","14","","2.2","","-4.7","","-1.3","","19.3","","0.0","","","","","","0.0","","","","28","","54",""
"-80.38","43.46","KITCHENER/WATERLOO","6144239","2020-01-15","2020","01","15","","2.7","","-0.7","","1.0","","17.0","","0.0","","","","","","0.5","","","","28","","42",""
"-80.38","43.46","KITCHENER/WATERLOO","6144239","2020-01-16","2020","01","16","","0.2","","-9.3","","-4.6","","22.6","","0.0","","","","","","0.2","","","","29","","63",""
"-80.38","43.46","KITCHENER/WATERLOO","6144239","2020-01-17","2020","01","17","","-7.3","","-13.5","","-10.4","","28.4","","0.0","","","","","","0.0","","","","35","","32",""
"-80.38","43.46","KITCHENER/WATERLOO","6144239","2020-01-18","2020","01","18","","1.9","","-8.7","","-3.4","","21.4","","0.0","","","","","","8.9","","","","26","","67",""
"-80.38","43.46","KITCHENER/WATERLOO","6144239","2020-01-19","2020","01","19","","-1.3","","-15.5","","-8.4","","26.4","","0.0","","","","","","0.0","","","","25","","63",""
"-80.38","43.46","KITCHENER/WATERLOO","6144239","2020-01-20","2020","01","20","","-4.8","","-18.3","","-11.6","","29.6","","0.0","","","","","","0.0","","","","33","","32",""
"-80.38","43.46","KITCHENER/WATERLOO","6144239","2020-01-21","2020","01","21","","-4.6","","-8.9","","-6.8","","24.8","","0.0","","","","","","0.0","","","","25","","33",""
"-80.38","43.46","KITCHENER/WATERLOO","6144239","2020-01-22","2020","01","22","","-1.2","","-9.2","","-5.2","","23.2","","0.0","","","","","","0.0","","","","23","","39",""
